imgname,sight,scale,x,y,angle1,angle2,distance,gain
bs0_ue04525.png,[1.],[0.742029],0.40414813,0.71076757,-0.2600637,0.36825484,[0.30454856],[0.49895874]
bs0_ue04526.png,[1.],[0.742029],0.29189944,0.18936895,0.34121972,0.96953833,[0.23258093],[0.48901433]
bs0_ue04527.png,[1.],[0.742029],0.3982955,0.59198546,-0.2323895,0.39592904,[0.1910002],[0.47985741]
bs0_ue04528.png,[0.],[0.742029],0.37601632,0.93572545,-0.077711284,0.21208318,[0.76376384],[0.75970155]
bs0_ue04529.png,[1.],[0.742029],0.3321928,0.26513013,0.30227232,0.9305908,[0.15571171],[0.47320557]
bs0_ue04530.png,[1.],[0.742029],0.7254659,0.9225428,-0.17944026,0.4488783,[0.6455925],[0.53102154]
bs0_ue04531.png,[1.],[0.742029],0.64895254,0.60913694,-0.10592198,0.52239656,[0.37850913],[0.50876886]
bs0_ue04532.png,[1.],[0.742029],0.5703532,0.7603827,-0.18895863,0.4393599,[0.42284757],[0.51334876]
bs0_ue04533.png,[1.],[0.742029],0.48262775,0.9033447,-0.25059134,0.37772718,[0.5112126],[0.51988757]
bs0_ue04534.png,[1.],[0.742029],0.70104164,0.9896853,-0.19726554,0.43105298,[0.68552244],[0.53354526]
bs0_ue04535.png,[1.],[0.742029],0.2676286,0.4057872,0.58368665,1.2120051,[0.06255461],[0.4383534]
bs0_ue04536.png,[1.],[0.742029],0.6402526,0.92015934,-0.2014223,0.42689624,[0.5942012],[0.52752304]
bs0_ue04537.png,[1.],[0.742029],0.6080138,0.7364451,-0.16805859,0.46025997,[0.42783505],[0.5138451]
bs0_ue04538.png,[1.],[0.742029],0.22558554,0.23827223,0.41338867,1.0417073,[0.20644563],[0.48334298]
bs0_ue04539.png,[0.],[0.742029],0.81883454,0.56884676,-0.077711284,0.5951037,[0.52189],[0.6495295]
bs0_ue04540.png,[1.],[0.742029],0.6728218,0.7074956,-0.13815853,0.49016,[0.45452994],[0.5163505]
bs0_ue04541.png,[1.],[0.742029],0.31685084,0.6727721,-0.3190509,0.30926764,[0.2558118],[0.49283087]
bs0_ue04542.png,[1.],[0.742029],0.62910396,0.73082954,-0.15915877,0.46915975,[0.43813884],[0.5148309]
bs0_ue04543.png,[1.],[0.742029],0.25373062,0.16120246,0.36683524,0.9951538,[0.26762703],[0.49465415]
bs0_ue04544.png,[0.],[0.742029],0.5875243,0.38735506,-0.077711284,0.9620697,[0.44772992],[0.7381195]
bs0_ue04545.png,[1.],[0.742029],0.81477606,0.995768,-0.1730769,0.45524162,[0.7588409],[0.5378285]
bs0_ue04546.png,[1.],[0.742029],0.5738182,0.6484989,-0.14851087,0.47980767,[0.34133908],[0.5045438]
bs0_ue04547.png,[1.],[0.742029],0.63792706,0.7131657,-0.15050212,0.4778164,[0.43210793],[0.51425576]
bs0_ue04548.png,[1.],[0.742029],0.8191315,0.773334,-0.12421998,0.50409853,[0.6105348],[0.5286583]
bs0_ue04549.png,[1.],[0.742029],0.5465587,0.74029684,-0.19279355,0.435525,[0.39276287],[0.5102748]
bs0_ue04550.png,[1.],[0.742029],0.31111896,0.47476634,-0.35593837,0.27238017,[0.06327721],[0.43906775]
bs0_ue04551.png,[0.],[0.742029],0.37375644,0.9713501,-0.077711284,0.21832415,[0.796175],[0.7594637]
bs0_ue04552.png,[1.],[0.742029],0.48213315,0.91054773,-0.25164345,0.37667507,[0.5178988],[0.5204182]
bs0_ue04553.png,[1.],[0.742029],0.43042174,0.74333364,-0.25034901,0.3779695,[0.34322783],[0.5037435]
bs0_ue04554.png,[1.],[0.742029],0.23067479,0.56561327,-0.42624253,0.202076,[0.17578048],[0.4773662]
bs0_ue04555.png,[1.],[0.742029],0.36141926,0.38764435,0.13510609,0.76342463,[0.05563211],[0.43346852]
bs0_ue04556.png,[1.],[0.742029],0.5299764,0.7167786,-0.19290923,0.4354093,[0.3640559],[0.5070995]
bs0_ue04557.png,[1.],[0.742029],0.3061047,0.16012874,0.32728285,0.9556014,[0.2601097],[0.49349108]
bs0_ue04558.png,[0.],[0.742029],0.65355283,0.3531099,0.20186135,0.5542203,[0.42872846],[0.8269855]
bs0_ue04559.png,[1.],[0.742029],0.7535147,0.8165779,-0.14930402,0.4790145,[0.5869659],[0.52702117]
bs0_ue04560.png,[1.],[0.742029],0.46449158,0.8057939,-0.24416085,0.3841577,[0.41325125],[0.51122975]
bs0_ue04561.png,[1.],[0.742029],0.8249737,0.64101976,-0.08350618,0.5448123,[0.5496876],[0.52364403]
bs0_ue04562.png,[1.],[0.742029],0.2977073,0.4602623,-0.4230543,0.20526421,[0.05548852],[0.43403226]
bs0_ue04563.png,[1.],[0.742029],0.37828916,0.5863118,-0.25063097,0.37768754,[0.1786999],[0.47787368]
bs0_ue04564.png,[1.],[0.742029],0.72913593,0.6412615,-0.10040127,0.52791727,[0.46394742],[0.5171591]
bs0_ue04565.png,[0.],[0.742029],0.8458874,0.35515162,0.14020482,0.58081245,[0.58737093],[0.70793456]
bs0_ue04566.png,[1.],[0.742029],0.36759922,0.4877815,-0.20008914,0.4282294,[0.08649249],[0.45082647]
bs0_ue04567.png,[1.],[0.742029],0.6668331,0.7206345,-0.1442512,0.48406735,[0.45849153],[0.5167124]
bs0_ue04568.png,[1.],[0.742029],0.7935962,0.69927275,-0.107642494,0.520676,[0.5486144],[0.52415496]
bs0_ue04569.png,[0.],[0.742029],0.7918184,0.5883196,-0.077711284,0.57114494,[0.49991283],[0.6153228]
bs0_ue04570.png,[1.],[0.742029],0.4804845,0.8310754,-0.24128346,0.38703507,[0.44247508],[0.5140013]
bs0_ue04571.png,[0.],[0.742029],0.45922008,0.18001573,0.17300299,0.9265176,[0.2874063],[0.660844]
bs0_ue04572.png,[1.],[0.742029],0.44609612,0.5171167,-0.13527414,0.49304438,[0.15989311],[0.473309]
bs0_ue04573.png,[1.],[0.742029],0.70364887,0.8340914,-0.16590148,0.46241704,[0.56421787],[0.5253681]
bs0_ue04574.png,[0.],[0.742029],0.387263,0.10996849,0.2969306,1.0719832,[0.3359463],[0.736433]
bs0_ue04575.png,[1.],[0.742029],0.593854,0.9637165,-0.22198606,0.40633243,[0.60943],[0.5256192]
bs0_ue04576.png,[1.],[0.742029],0.36466086,0.5010643,-0.22096702,0.4073515,[0.09616816],[0.45481583]
bs0_ue04577.png,[1.],[0.742029],0.8548788,0.6667655,-0.08739339,0.54092515,[0.58753455],[0.52681035]
bs0_ue04578.png,[0.],[0.742029],0.37557152,0.93476653,-0.077711284,0.21171197,[0.7631455],[0.7597086]
bs0_ue04579.png,[0.],[0.742029],0.37113488,0.9313621,-0.077711284,0.20930913,[0.76238626],[0.75993216]
bs0_ue04580.png,[1.],[0.742029],0.48128912,0.5666847,-0.15062238,0.47769612,[0.21842554],[0.48649138]
bs0_ue04581.png,[1.],[0.742029],0.7056101,0.62406075,-0.098670654,0.5296479,[0.43511248],[0.5145083]
bs0_ue04582.png,[1.],[0.742029],0.54677093,0.9286885,-0.23153503,0.3967835,[0.55780435],[0.52344614]
bs0_ue04583.png,[1.],[0.742029],0.652662,0.7508466,-0.15795232,0.47036618,[0.46888086],[0.5176455]
bs0_ue04584.png,[1.],[0.742029],0.3310937,0.6202357,-0.30621815,0.32210037,[0.20370218],[0.48373127]
bs0_ue04585.png,[1.],[0.742029],0.63255185,0.64762163,-0.1275135,0.500805,[0.38602224],[0.5095919]
bs0_ue04586.png,[1.],[0.742029],0.5747531,0.76649565,-0.18896611,0.43935242,[0.43036523],[0.5140793]
bs0_ue04587.png,[0.],[0.742029],0.772085,0.343054,0.14020482,0.57685745,[0.51293373],[0.70300233]
bs0_ue04588.png,[1.],[0.742029],0.68791085,0.8124863,-0.16479164,0.46352687,[0.53769314],[0.5233539]
bs0_ue04589.png,[1.],[0.742029],0.26637122,0.6928521,-0.35490257,0.27341598,[0.2814892],[0.4966965]
bs0_ue04590.png,[1.],[0.742029],0.38623163,0.63534737,-0.25750896,0.37080958,[0.2274831],[0.4868971]
bs0_ue04591.png,[1.],[0.742029],0.3155855,0.26047906,0.3236382,0.95195675,[0.16020662],[0.47431672]
bs0_ue04592.png,[1.],[0.742029],0.30572113,0.5719747,-0.33665845,0.29166007,[0.15676753],[0.47345066]
bs0_ue04593.png,[1.],[0.742029],0.26413253,0.70487505,-0.35473847,0.27358007,[0.29366612],[0.4970342]
bs0_ue04594.png,[1.],[0.742029],0.3294632,0.48032716,-0.29360828,0.33471027,[0.06752802],[0.4414326]
bs0_ue04595.png,[1.],[0.742029],0.2368388,0.67597175,-0.3787666,0.24955197,[0.27290246],[0.49544173]
bs0_ue04596.png,[1.],[0.742029],0.4290282,0.5736016,-0.1943751,0.43394342,[0.1897462],[0.47969705]
bs0_ue04597.png,[0.],[0.742029],0.7551164,0.5399589,-0.077711284,0.61855197,[0.45542225],[0.6608314]
bs0_ue04598.png,[1.],[0.742029],0.21575606,0.30880868,0.46917042,1.097489,[0.15556806],[0.4723996]
bs0_ue04599.png,[1.],[0.742029],0.47409672,0.6606043,-0.20266163,0.42565688,[0.2866457],[0.49653172]
bs0_ue04600.png,[1.],[0.742029],0.5946555,0.9388644,-0.2179761,0.41034245,[0.587666],[0.5246973]
bs0_ue04601.png,[1.],[0.742029],0.4409185,0.59340847,-0.19565031,0.4326682,[0.2126176],[0.48474845]
bs0_ue04602.png,[0.],[0.742029],0.75332975,0.26096812,0.14020482,0.7581367,[0.54834855],[0.80805564]
bs0_ue04603.png,[1.],[0.742029],0.74208474,0.73379916,-0.12905756,0.49926096,[0.5251151],[0.5223549]
bs0_ue04604.png,[1.],[0.742029],0.8428572,0.9368684,-0.1568322,0.47148633,[0.7346396],[0.5364638]
bs0_ue04605.png,[0.],[0.742029],0.81443703,0.32114047,0.12454124,0.6417953,[0.51567453],[0.67645866]
bs0_ue04606.png,[0.],[0.742029],0.7163062,0.30145174,0.12454124,0.6594163,[0.4203992],[0.6632413]
bs0_ue04607.png,[1.],[0.742029],0.28698874,0.40288222,0.54723454,1.1755531,[0.04714412],[0.42762688]
bs0_ue04608.png,[1.],[0.742029],0.6555713,0.9676144,-0.2052873,0.42303124,[0.6425762],[0.5308067]
bs0_ue04609.png,[1.],[0.742029],0.85147756,0.958858,-0.15934071,0.46897784,[0.75631857],[0.5376924]
bs0_ue04610.png,[1.],[0.742029],0.5329898,0.8634208,-0.22601429,0.40230426,[0.49276283],[0.51837194]
bs0_ue04611.png,[1.],[0.742029],0.33976185,0.268389,0.2919975,0.92031604,[0.15314475],[0.47252887]
bs0_ue04612.png,[1.],[0.742029],0.724907,0.78611374,-0.14822629,0.48009223,[0.54533064],[0.52394074]
bs0_ue04613.png,[0.],[0.742029],0.621456,0.3266004,0.12454124,0.64930594,[0.32329947],[0.65805244]
bs0_ue04614.png,[1.],[0.742029],0.39429682,0.43320918,-0.04108213,0.5872364,[0.07728763],[0.4449677]
bs0_ue04615.png,[0.],[0.742029],0.54254174,0.30564827,0.12454124,0.6951574,[0.25067154],[0.6012825]
bs0_ue04616.png,[1.],[0.742029],0.26507893,0.4622701,-0.49873057,0.12958795,[0.07727361],[0.4463912]
bs0_ue04617.png,[1.],[0.742029],0.32049674,0.5338467,-0.31862274,0.30969578,[0.11841466],[0.46269155]
bs0_ue04618.png,[1.],[0.742029],0.37789747,0.46661156,-0.14432517,0.48399335,[0.07754584],[0.44649374]
bs0_ue04619.png,[1.],[0.742029],0.41911435,0.5590548,-0.1943604,0.43395814,[0.1723265],[0.47578973]
bs0_ue04620.png,[1.],[0.742029],0.75879586,0.64046764,-0.09427927,0.53403926,[0.48975623],[0.5193801]
bs0_ue04621.png,[1.],[0.742029],0.48708957,0.50553685,-0.09769886,0.5306197,[0.18756226],[0.4799957]
bs0_ue04622.png,[1.],[0.742029],0.62069565,0.6106221,-0.11470628,0.5136123,[0.35527438],[0.50617486]
bs0_ue04623.png,[1.],[0.742029],0.66745365,0.7089794,-0.14018422,0.4881343,[0.45136625],[0.5160613]
bs0_ue04624.png,[0.],[0.742029],0.5706508,0.47526467,-0.077711284,1.0421685,[0.36721262],[0.73190653]
bs0_ue04625.png,[1.],[0.742029],0.2642398,0.21497121,0.37047365,0.9987922,[0.21333799],[0.48557612]
bs0_ue04626.png,[1.],[0.742029],0.56316733,0.66284764,-0.15888926,0.46942925,[0.34364882],[0.50474495]
bs0_ue04627.png,[1.],[0.742029],0.5599868,0.62617004,-0.14400557,0.48431295,[0.31621024],[0.5014194]
bs0_ue04628.png,[1.],[0.742029],0.8144867,0.75177777,-0.1192257,0.5090928,[0.59441346],[0.52753055]
bs0_ue04629.png,[1.],[0.742029],0.69358665,0.6465672,-0.11040522,0.5179133,[0.43592873],[0.5146006]
bs0_ue04630.png,[1.],[0.742029],0.32243615,0.30426502,0.31527779,0.94359624,[0.11705077],[0.46148977]
bs0_ue04631.png,[1.],[0.742029],0.6412558,0.54899067,-0.07790889,0.5504097,[0.34493735],[0.49492976]
bs0_ue04632.png,[0.],[0.742029],0.7812194,0.32527673,0.12454124,0.6407461,[0.48230454],[0.6744026]
bs0_ue04633.png,[1.],[0.742029],0.5640824,0.8235338,-0.20683575,0.4214828,[0.47214735],[0.51769125]
bs0_ue04634.png,[1.],[0.742029],0.33676016,0.46702132,-0.25931552,0.36900303,[0.05687514],[0.43502155]
bs0_ue04635.png,[1.],[0.742029],0.8479091,0.7940428,-0.12424932,0.5040692,[0.6459583],[0.5310266]
bs0_ue04636.png,[1.],[0.742029],0.75974613,0.8894845,-0.16466427,0.46365428,[0.6428932],[0.53084505]
bs0_ue04637.png,[1.],[0.742029],0.47284624,0.29449445,0.13820902,0.76652753,[0.19610538],[0.48082438]
bs0_ue04638.png,[1.],[0.742029],0.45997152,0.4882406,-0.094384566,0.533934,[0.15589508],[0.4729376]
bs0_ue04639.png,[1.],[0.742029],0.7316665,0.5895222,-0.07933555,0.548983,[0.44375798],[0.5116582]
bs0_ue04640.png,[1.],[0.742029],0.62525743,0.85758936,-0.19363384,0.4346847,[0.5337685],[0.5230403]
bs0_ue04641.png,[1.],[0.742029],0.60655195,0.57361406,-0.1002061,0.5281124,[0.32425427],[0.5024281]
bs0_ue04642.png,[1.],[0.742029],0.4431259,0.27366015,0.17565282,0.8039714,[0.18982586],[0.47910008]
bs0_ue04643.png,[0.],[0.742029],0.33885002,0.9896347,-0.077711284,0.20977187,[0.828959],[0.76343066]
bs0_ue04644.png,[1.],[0.742029],0.53407204,0.86484885,-0.2258646,0.40245396,[0.49451384],[0.5185155]
bs0_ue04645.png,[0.],[0.742029],0.62396765,0.25062144,0.12454124,0.71772516,[0.34669104],[0.6226913]
bs0_ue04646.png,[1.],[0.742029],0.5357326,0.5505472,-0.11122249,0.51709604,[0.25174373],[0.4921755]
bs0_ue04647.png,[1.],[0.742029],0.8532196,0.93527734,-0.15455115,0.47376737,[0.74089664],[0.53682125]
bs0_ue04648.png,[1.],[0.742029],0.47185916,0.5237938,-0.1232903,0.50502825,[0.18420543],[0.4792861]
bs0_ue04649.png,[0.],[0.742029],0.6656363,0.13244316,0.12454124,0.71868515,[0.61578226],[0.7346301]
bs0_ue04650.png,[1.],[0.742029],0.31609267,0.18804897,0.32021993,0.9485385,[0.2318988],[0.48888612]
bs0_ue04651.png,[1.],[0.742029],0.45642835,0.4342947,-0.023770738,0.6045478,[0.13681164],[0.46004906]
bs0_ue04652.png,[1.],[0.742029],0.71019745,0.7157185,-0.13099672,0.49732178,[0.48883635],[0.5193721]
bs0_ue04653.png,[1.],[0.742029],0.654611,0.64333165,-0.11923581,0.5090827,[0.40150324],[0.5112089]
bs0_ue04654.png,[1.],[0.742029],0.25043282,0.2512733,0.3961754,1.0244939,[0.18406147],[0.4788636]
bs0_ue04655.png,[1.],[0.742029],0.29750797,0.39960662,0.5016937,1.1300123,[0.04106375],[0.42227173]
bs0_ue04656.png,[1.],[0.742029],0.46486807,0.625299,-0.19401053,0.434308,[0.25220153],[0.49145478]
bs0_ue04657.png,[1.],[0.742029],0.2632286,0.71042794,-0.35458177,0.27373675,[0.29926553],[0.497833]
bs0_ue04658.png,[1.],[0.742029],0.38683257,0.49453413,-0.17476587,0.45355266,[0.10269672],[0.4569732]
bs0_ue04659.png,[0.],[0.742029],0.3942489,0.10137398,0.2969306,0.77630484,[0.37290734],[0.79124796]
bs0_ue04660.png,[0.],[0.742029],0.7089373,0.33377382,0.12454124,0.63797086,[0.4097871],[0.6696244]
bs0_ue04661.png,[1.],[0.742029],0.3892055,0.6822087,-0.26504117,0.36327735,[0.27324846],[0.49549717]
bs0_ue04662.png,[1.],[0.742029],0.8294657,0.95969456,-0.16374561,0.4645729,[0.7417176],[0.53686994]
bs0_ue04663.png,[0.],[0.742029],0.7963532,0.21720818,0.14020482,0.7627987,[0.60911494],[0.8102379]
bs0_ue04664.png,[0.],[0.742029],0.47006798,0.33617884,0.12454124,0.67478013,[0.17306784],[0.5415635]
bs0_ue04665.png,[1.],[0.742029],0.5872842,0.5674665,-0.10275278,0.52556574,[0.30449495],[0.49987042]
bs0_ue04666.png,[0.],[0.742029],0.71925735,0.5767584,-0.077711284,0.55620515,[0.42750207],[0.5541141]
bs0_ue04667.png,[1.],[0.742029],0.2405596,0.69736034,-0.3716721,0.25664645,[0.29210413],[0.4981969]
bs0_ue04668.png,[0.],[0.742029],0.33655328,0.99031967,-0.077711284,0.2091484,[0.83069956],[0.76358825]
bs0_ue04669.png,[0.],[0.742029],0.43270016,0.22272334,0.30538142,0.067904934,[0.40965807],[0.779429]
bs0_ue04670.png,[1.],[0.742029],0.27881214,0.5993309,-0.36213633,0.26618218,[0.18811302],[0.47909576]
bs0_ue04671.png,[0.],[0.742029],0.8271626,0.5801269,-0.077711284,0.5866378,[0.53216195],[0.64161456]
bs0_ue04672.png,[1.],[0.742029],0.65812045,0.7548302,-0.15750079,0.47081774,[0.47554377],[0.5182321]
bs0_ue04673.png,[1.],[0.742029],0.27329552,0.63542026,-0.35924798,0.26907057,[0.22420812],[0.4862379]
bs0_ue04674.png,[0.],[0.742029],0.61980146,0.5341295,-0.077711284,0.6098971,[0.32031727],[0.63948965]
bs0_ue04675.png,[0.],[0.742029],0.5745278,0.31104517,0.12454124,0.67530066,[0.27975014],[0.64215904]
bs0_ue04676.png,[0.],[0.742029],0.700059,0.54843974,-0.077711284,0.5960905,[0.40157217],[0.6394362]
bs0_ue04677.png,[1.],[0.742029],0.26583374,0.4609346,-0.50043887,0.12787965,[0.07595231],[0.44567996]
bs0_ue04678.png,[0.],[0.742029],0.6628369,0.28119785,0.12454124,0.6820735,[0.37242028],[0.6488167]
bs0_ue04679.png,[1.],[0.742029],0.43052813,0.5532011,-0.17958337,0.44873515,[0.17437392],[0.47581944]
bs0_ue04680.png,[1.],[0.742029],0.23896356,0.55983,-0.4214457,0.20687282,[0.16663158],[0.47532764]
bs0_ue04681.png,[1.],[0.742029],0.5523687,0.9990005,-0.23893782,0.3893807,[0.6248105],[0.52811944]
bs0_ue04682.png,[1.],[0.742029],0.84619194,0.7921941,-0.12409258,0.50422597,[0.6434882],[0.53086543]
bs0_ue04683.png,[1.],[0.742029],0.23689233,0.62162375,-0.39436594,0.2339526,[0.22230595],[0.48602748]
bs0_ue04684.png,[1.],[0.742029],0.765619,0.6710975,-0.10377635,0.5245422,[0.51029164],[0.5211249]
bs0_ue04685.png,[1.],[0.742029],0.5145338,0.50921637,-0.08860704,0.5397115,[0.21351896],[0.485597]
bs0_ue04686.png,[0.],[0.742029],0.7728999,0.25082308,0.14020482,0.75593746,[0.570068],[0.81087637]
bs0_ue04687.png,[1.],[0.742029],0.50187486,0.65820515,-0.18603441,0.4422841,[0.30028495],[0.49889296]
bs0_ue04688.png,[1.],[0.742029],0.6178475,0.7075857,-0.1551764,0.47314215,[0.41378433],[0.51246333]
bs0_ue04689.png,[1.],[0.742029],0.5122092,0.91885984,-0.2418972,0.38642132,[0.5356702],[0.521802]
bs0_ue04690.png,[0.],[0.742029],0.77659094,0.23200347,0.14020482,0.7632123,[0.5844632],[0.8083168]
bs0_ue04691.png,[1.],[0.742029],0.21277839,0.6372238,-0.4075231,0.22079544,[0.24646033],[0.49129292]
bs0_ue04692.png,[0.],[0.742029],0.767512,0.59015715,-0.077711284,0.5613199,[0.47735506],[0.58562124]
bs0_ue04693.png,[1.],[0.742029],0.5082953,0.85933983,-0.2346284,0.39369014,[0.47900078],[0.51722956]
bs0_ue04694.png,[0.],[0.742029],0.4286252,0.9800411,-0.023316747,0.31651554,[0.6503772],[0.67056143]
bs0_ue04695.png,[0.],[0.742029],0.66415477,0.315359,0.12454124,0.65478784,[0.36690712],[0.66038185]
bs0_ue04696.png,[1.],[0.742029],0.28222206,0.64953816,-0.34914225,0.2791763,[0.23619512],[0.48806208]
bs0_ue04697.png,[1.],[0.742029],0.76655954,0.87013197,-0.1589286,0.46938992,[0.63359964],[0.5302321]
bs0_ue04698.png,[1.],[0.742029],0.51226455,0.96153384,-0.2471253,0.38119322,[0.5757607],[0.52475905]
bs0_ue04699.png,[1.],[0.742029],0.63404447,0.5489506,-0.079510905,0.5488076,[0.33828133],[0.5038066]
bs0_ue04700.png,[1.],[0.742029],0.44070515,0.319074,0.14021555,0.76853406,[0.15613213],[0.47328785]
bs0_ue04701.png,[1.],[0.742029],0.8193111,0.853453,-0.14396575,0.48435277,[0.6604761],[0.53197473]
bs0_ue04702.png,[1.],[0.742029],0.44708726,0.30750623,0.14589463,0.7742132,[0.16837613],[0.4748392]
bs0_ue04703.png,[0.],[0.742029],0.6264861,0.22129467,0.17300299,0.80312157,[0.46960232],[0.6912496]
bs0_ue04704.png,[1.],[0.742029],0.6478643,0.9376606,-0.20237479,0.42594376,[0.6130512],[0.52883536]
bs0_ue04705.png,[0.],[0.742029],0.38257363,0.15726776,0.2969306,0.81433976,[0.27696204],[0.6580042]
bs0_ue04706.png,[0.],[0.742029],0.5673869,0.48873693,-0.056483943,0.57278717,[0.25557983],[0.4921979]
bs0_ue04707.png,[1.],[0.742029],0.30540556,0.41330883,0.57252276,1.2008412,[0.03191127],[0.41227236]
bs0_ue04708.png,[1.],[0.742029],0.3789788,0.38785163,0.09993835,0.7282569,[0.06882741],[0.44107327]
bs0_ue04709.png,[0.],[0.742029],0.8024794,0.2763121,0.12454124,0.6653476,[0.5094546],[0.6753818]
bs0_ue04710.png,[1.],[0.742029],0.49278006,0.9387218,-0.25110734,0.37721118,[0.5479475],[0.52272666]
bs0_ue04711.png,[1.],[0.742029],0.5228532,0.67140967,-0.18049616,0.4478224,[0.32345203],[0.502324]
bs0_ue04712.png,[1.],[0.742029],0.81714994,0.6425384,-0.08518743,0.5431311,[0.5431784],[0.5234145]
bs0_ue04713.png,[1.],[0.742029],0.67427653,0.6423063,-0.11352571,0.5147928,[0.417338],[0.51280165]
bs0_ue04714.png,[1.],[0.742029],0.7096053,0.758698,-0.14438364,0.48393488,[0.51566446],[0.5216036]
bs0_ue04715.png,[1.],[0.742029],0.62153804,0.90612596,-0.20433278,0.42398578,[0.572422],[0.52594525]
bs0_ue04716.png,[1.],[0.742029],0.67622685,0.7501555,-0.15084253,0.47747597,[0.48526165],[0.51907283]
bs0_ue04717.png,[1.],[0.742029],0.25910857,0.19699912,0.37041748,0.998736,[0.23189914],[0.4889006]
bs0_ue04718.png,[1.],[0.742029],0.54182255,0.859065,-0.22201121,0.4063073,[0.49268994],[0.51833475]
bs0_ue04719.png,[1.],[0.742029],0.41908497,0.31886125,0.16065753,0.7889761,[0.14071451],[0.46803284]
bs0_ue04720.png,[1.],[0.742029],0.30969915,0.30885884,0.3384659,0.96678436,[0.11336718],[0.46032986]
bs0_ue04721.png,[1.],[0.742029],0.3477349,0.6118659,-0.2888064,0.3395121,[0.1967977],[0.48236942]
bs0_ue04722.png,[1.],[0.742029],0.4393716,0.29178497,0.16554597,0.7938645,[0.17386593],[0.47589612]
bs0_ue04723.png,[1.],[0.742029],0.3045072,0.2025845,0.33132583,0.95964444,[0.21814823],[0.48645827]
bs0_ue04724.png,[1.],[0.742029],0.79070365,0.8172362,-0.14124127,0.4870773,[0.6151845],[0.52898806]
bs0_ue04725.png,[0.],[0.742029],0.48035854,0.9970065,-0.023316747,0.33462048,[0.6702693],[0.58496594]
bs0_ue04726.png,[1.],[0.742029],0.53434014,0.8748253,-0.2274632,0.40085536,[0.50365186],[0.5192663]
bs0_ue04727.png,[0.],[0.742029],0.6577048,0.18956807,0.17300299,0.80084085,[0.51392627],[0.72630847]
bs0_ue04728.png,[1.],[0.742029],0.60547537,0.9497884,-0.2164675,0.41185102,[0.602359],[0.52759105]
bs0_ue04729.png,[1.],[0.742029],0.3024257,0.34594372,0.36970526,0.9980238,[0.07970232],[0.44728738]
bs0_ue04730.png,[1.],[0.742029],0.44956,0.6688019,-0.22062013,0.4076984,[0.2817717],[0.4958596]
bs0_ue04731.png,[1.],[0.742029],0.72125715,0.6676326,-0.11186365,0.5164549,[0.47049117],[0.5177657]
bs0_ue04732.png,[1.],[0.742029],0.6405636,0.8835703,-0.19438533,0.4339332,[0.5638185],[0.52532595]
bs0_ue04733.png,[1.],[0.742029],0.6579604,0.91677517,-0.19583374,0.43248478,[0.6010299],[0.52796113]
bs0_ue04734.png,[1.],[0.742029],0.7679974,0.61962795,-0.08496017,0.5433584,[0.4890213],[0.5191103]
bs0_ue04735.png,[1.],[0.742029],0.5204554,0.7581852,-0.20891556,0.419403,[0.3938454],[0.50914407]
bs0_ue04736.png,[1.],[0.742029],0.319256,0.1393444,0.316896,0.94521445,[0.28026846],[0.49645972]
bs0_ue04737.png,[1.],[0.742029],0.5754774,0.88511896,-0.21501367,0.41330487,[0.53126496],[0.5198913]
bs0_ue04738.png,[1.],[0.742029],0.7498907,0.8355805,-0.15480354,0.47351497,[0.59742564],[0.52776307]
bs0_ue04739.png,[1.],[0.742029],0.7226694,0.85440135,-0.16579482,0.4625237,[0.5920136],[0.527383]
bs0_ue04740.png,[1.],[0.742029],0.707851,0.8629712,-0.17148104,0.4568375,[0.5885608],[0.52713805]
bs0_ue04741.png,[1.],[0.742029],0.45498276,0.78770214,-0.2455525,0.38276604,[0.3930478],[0.5092025]
bs0_ue04742.png,[1.],[0.742029],0.8109084,0.6389173,-0.08491893,0.5433996,[0.5360072],[0.5228436]
bs0_ue04743.png,[1.],[0.742029],0.81559694,0.6423981,-0.08537737,0.54294115,[0.5417081],[0.5233221]
bs0_ue04744.png,[1.],[0.742029],0.63002586,0.97653,-0.21360067,0.41471785,[0.63752836],[0.53039163]
bs0_ue04745.png,[1.],[0.742029],0.5526532,0.5328499,-0.09251369,0.53580487,[0.25786167],[0.4931138]
bs0_ue04746.png,[1.],[0.742029],0.33092245,0.6333566,-0.30686146,0.3214571,[0.21670566],[0.48618904]
bs0_ue04747.png,[0.],[0.742029],0.78925186,0.23045841,0.14020482,0.75955236,[0.5953674],[0.81079596]
bs0_ue04748.png,[1.],[0.742029],0.69520086,0.83503777,-0.16836114,0.45995742,[0.5592591],[0.5249987]
bs0_ue04749.png,[1.],[0.742029],0.32975158,0.3491144,0.2949357,0.9232542,[0.07430652],[0.44460925]
bs0_ue04750.png,[1.],[0.742029],0.24032648,0.3957426,0.5749336,1.2032521,[0.08966454],[0.4517495]
bs0_ue04751.png,[1.],[0.742029],0.34332088,0.6269876,-0.29480964,0.33350888,[0.21121494],[0.4851723]
bs0_ue04752.png,[1.],[0.742029],0.7612248,0.86697185,-0.15943675,0.4688818,[0.6276145],[0.5298333]
bs0_ue04753.png,[1.],[0.742029],0.6733032,0.585983,-0.08927326,0.5390453,[0.3891464],[0.5098639]
bs0_ue04754.png,[1.],[0.742029],0.60083175,0.82661396,-0.19467317,0.43364534,[0.49446216],[0.51984453]
